seqno,organizer,no,address,tax_id_number,twd97x,twd97y,wgs84ax,wgs84ay,date
793,英屬維京群島商皮可吉科技股份有限公司台灣分公司,65004847,新北市中和區中正路736號17樓之5,54381977,299012.97,2765631.48,121.4855533817,24.9978887207,20230731
794,連淨綠色科技股份有限公司,65004860,新北市新店區寶興路45巷9弄2號1樓,65186129,305502.95,2763085.46,121.5497427924,24.9746795928,20230731
795,紅仕食品有限公司,65004868,新北市八里區頂寮一街28巷8號,54871926,291406,2783290,121.4107271,25.1575376947,20230731
796,威承貿易有限公司,65004889,新北市三重區中正北路317巷46號1、2樓,89544131,298079.82,2773980.0099999998,121.4766003454,25.0732893254,20230731
797,正文肉店,T6500605,新北市汐止區南陽街265號(2樓),29281508,313366.78,2772176.02,121.6280459508,25.0564395041,20230731
798,康和皇家生活事業股份有限公司,65004896,新北市蘆洲區中山一路95巷22弄14號,70397222,298114.27,2774753.0600000001,121.4769688969,25.0802673089,20230731
799,中原光合農場股份有限公司三峽二廠,65004901,新北市三峽區正義街18號(2樓),53956735,287294.8,2756848.3799999999,121.3692313779,24.9189263176,20230731
800,漁路發水產有限公司,65004925,新北市汐止區福德一路394號5樓,53326272,313311.19,2772652.5299999998,121.6275169623,25.0607437086,20230731
801,台山冷凍食品有限公司,65004934,新北市土城區石門路49之1號1、2樓,54873023,296247.39,2761916.4300000002,121.4580322871,24.9644357475,20230731
802,膳安國際股份有限公司,65004941,新北市五股區五權二路21號(1、2樓),53766290,296127.12,2773264.5699999998,121.4572203519,25.0668912636,20230731
803,彭勝食品有限公司,65004959,新北市樹林區三俊街213之1號,54880571,292452.74,2767554.4300000002,121.4206241734,25.0154472942,20230731
804,博東客企業有限公司,65004960,新北市深坑區北深路3段111號,84474781,311028.78,2766115.3300000001,121.6046062903,25.0018207769,20230731
805,海力士國際股份有限公司中和廠,65004966,新北市中和區中山路2段327巷11弄17號2樓,53191936,299793.89,2765882.4100000001,121.4932985016,25.000128687,20230731
806,喜悅雜糧餐包有限公司,65004980,新北市板橋區縣民大道3段270巷1號(1、2樓),54841851,298270,2768458.8399999999,121.4782921411,25.0234381195,20230731
807,北興隆食品有限公司,65004982,新北市新莊區五權二路22號3樓之10,28871718,296176.42,2773286.25,121.4577097393,25.0670854321,20230731
808,喜詮生技股份有限公司,65004983,新北市樹林區柑園街2段122巷11、12號2樓,22015908,288760.67,2760885.1200000001,121.3838566001,24.9553343946,20230731
809,健逢生物科技企業有限公司(動物飼料廠),65005000,新北市鶯歌區建國路596巷68號1樓,16194256,284434.74,2760477.5,121.3410064098,24.9517585302,20230731
810,好年庄食品有限公司,65005005,新北市三芝區四棧橋53之15號,80000066,298772.29,2795261.3599999999,121.4842226281,25.265392031,20230731
811,心一食品有限公司,65005017,新北市新莊區化成路293巷13號(1樓),46186459,296890.71,2771970.5099999998,121.464744992,25.0551849878,20230731
812,和泰興烘焙有限公司,65005019,新北市土城區承天路4巷2之18號,46131906,294033.49,2761870.6899999999,121.4361049585,24.964088615,20230731
813,東瀛企業有限公司,65005022,新北市三重區中正北路530巷29號(1樓),12711217,297605.59,2773618.6099999999,121.4718870883,25.070041694,20230731
814,葉記食品企業有限公司,T6500620,新北市中和區水源路105之5號、107之5號,80482129,301227.61,2766246.8900000001,121.5075151699,25.0033714604,20230731
815,花伊朵國際有限公司,65005058,新北市新莊區五工六路12號1樓,42581710,295547.5,2772686.1699999999,121.4514561125,25.0616870252,20230731
816,一禾泰興業有限公司,65005086,新北市三峽區成福路105巷29號,54838357,292272.37,2758454.6600000001,121.4185590458,24.9332980665,20230731
817,好神國際股份有限公司中和廠,65005087,新北市中和區建八路152巷3號(1樓),54230747,299449.66,2765668.7599999998,121.4898807059,24.998211082,20230731
818,裕昌咖啡有限公司,65005089,新北市三重區中正北路193巷35弄50號(1樓),42710518,298197.57,2773761.02,121.4777598833,25.0713085782,20230731
819,達弘食品有限公司新莊廠,65005120,新北市新莊區化成路11巷60號,28640800,296667.7,2770678.3100000001,121.4624909231,25.0435258609,20230731
820,純美香食品有限公司,65005136,新北市三重區中興北街204巷13號(1、2樓),42712240,297248,2772410.2200000002,121.4683011634,25.0591435598,20230731
821,立葳食品有限公司,65005143,新北市蘆洲區國道路2段1巷52號3樓,46399713,297885.19,2773952.8799999999,121.4746701902,25.0730506423,20230731
822,北大食品有限公司,65005146,新北市新莊區化成路139之1號1樓、139之2號1樓,54283151,296975.67,2771170.4399999999,121.4655597476,25.0479592443,20230731
823,久沅企業有限公司,65005161,新北市汐止區環河街136號1樓,89700174,313404.88,2772435.79,121.6284355037,25.058783096,20230731
824,宬揚企業有限公司,65005169,新北市汐止區中興路31號2樓之1,53085674,314027.67,2772769.2799999998,121.6346234717,25.0617675324,20230731
825,盧師食品行,65005193,新北市三重區中興北街170巷11號(2樓),26517332,297204.72,2772202.5800000001,121.4678650271,25.057270291,20230731
826,昊悅國際事業有限公司,65005218,新北市汐止區大同路1段181號11樓之2,46379104,313837.32,2772254.5699999998,121.632713042,25.057128909,20230731
827,福成開發食品有限公司土城廠,65005223,新北市土城區青雲665之8號(1樓),54288846,294707.52,2762812.4199999999,121.442810687,24.9725709758,20230731
828,連淨綠色科技股份有限公司二廠,65005224,新北市新店區復興路43號1樓,65186129,304216.58,2764426.3999999999,121.5370546099,24.9868321308,20230731
829,集宏企業有限公司,65005264,新北市八里區博物館路131號,47080980,291133.41,2783383.8799999999,121.4080260432,25.158392676,20230731
830,一之軒食品有限公司二廠,65005269,新北市新店區復興路111號9樓,22751743,303925.15,2764530,121.5341719211,24.9877777982,20230731
831,宇樂實業有限公司,65005312,新北市三峽區嘉添181-21號2樓,54838602,287377.65,2756015.3599999999,121.3700292133,24.911403529,20230731
832,茶客茶業有限公司,65005320,新北市泰山區泰林路2段292巷32號(1樓),24766200,293559.3,2772892.6299999999,121.4317564966,25.0636095171,20230731
833,大慶食品有限公司,65005351,新北市樹林區三俊街199巷20弄16號1樓,47042430,292500.44,2767752.7400000002,121.4211028848,25.0172363149,20230731
834,珍饌工房有限公司,65005355,新北市板橋區廣權路5號2樓,42712396,296485.56,2764892.54,121.4604910711,24.9912970782,20230731
835,圓荷有限公司,65005405,新北市中和區員山路581巷31弄7、9、11號(1樓),54673685,298137.83,2767001.52,121.4769316681,25.0102855715,20230731
836,聯亞食品有限公司泰山廠,65005406,新北市泰山區新北大道6段313巷13弄9號1樓及夾層,53438184,292839.69,2769582.8999999999,121.4245210388,25.0337496,20230731
837,世璿食品有限公司,65005407,新北市新莊區新樹路67巷40弄8號1樓,47081587,294474.12,2769171,121.440703809,25.0299838302,20230731
838,天晴興業有限公司,65005409,新北市中和區錦和路3號4樓,43844156,299056.79,2766322.9900000002,121.4860119885,25.0041302975,20230731
839,元鼎食品生技有限公司,65005440,新北市土城區自由街15號3樓,43787367,292755.09,2762129.9399999999,121.4234520572,24.966465729,20230731
840,統宣生技食品股份有限公司,65005441,新北市中和區中山路2段352號8樓、356號8樓,27441796,299758.82,2766154.77,121.4929608815,25.0025886972,20230731
841,王哥肉品商店,65005445,新北市新莊區新樹路69之56號1、2樓,15764145,294186.71,2768921.0099999998,121.4378478578,25.0277352771,20230731
842,金華國際食品有限公司,65005450,新北市樹林區樹德街35號（3樓）,47076135,292559.89,2764925.2999999998,121.4216048186,24.9917081179,20230731
843,品元實業股份有限公司博物館廠,65005472,新北市八里區博物館路75號1、2、3樓,80657892,291431.17,2783611.8100000001,121.4109865642,25.1604422964,20230731
844,呷味軒實業有限公司,65005474,新北市新莊區中信街51巷4弄12號(1樓),34419285,295321.79,2771427.75,121.4491776037,25.0503327297,20230731
845,特里股份有限公司,65005484,新北市三重區中興北街180巷12號,29167106,297243.98,2772255.71,121.4682559999,25.0577487092,20230731
846,久榮興食品有限公司,65005485,新北市中和區中板路17號(1、2樓),65657508,298874.57,2767160.5699999998,121.4842364598,25.0116979227,20230731
847,亞茜股份有限公司,65005487,新北市五股區五工二路124號(2樓),42868475,295931.96,2773639.02,121.4552984826,25.0702777127,20230731
848,勁揚國際餐飲股份有限公司,65005488,新北市五股區五權七路20號8樓,54727319,295251.22,2773210.3100000001,121.4485367265,25.0664278377,20230731
849,堡晟興業有限公司,65005495,新北市八里區龍米路2段62號,28933117,295191.66,2781495.7200000002,121.4482189289,25.1412301311,20230731
850,合力食品社,65005506,新北市樹林區民權街5巷19弄18號1、2樓,17813038,289932.61,2761285.2000000002,121.3954739996,24.958916032,20230731
851,穎祥國際有限公司食品一廠,65005507,新北市汐止區康寧街169巷31號6樓之3,27963598,312813.31,2773626.5299999998,121.6226267849,25.0695574716,20230731
852,日華好物有限公司,65005529,新北市新店區中正路499號7樓,53774931,303866.69,2764056.48,121.5335744047,24.983504923,20230731
853,薩摩亞商客來喜餐飲股份有限公司台灣分公司-二廠,65005569,新北市新店區復興路45號(1樓),28427006,304186.82,2764432.6299999999,121.5367601094,24.9868894377,20230731
854,鈞展企業社,65005580,新北市新莊區福營路165巷9號1樓,41364200,293614.92,2769284.75,121.4321935757,25.0310357564,20230731
855,燕萃生技股份有限公司,65005588,新北市汐止區福德一路403號,66589819,313291.81,2772607.48,121.6273227778,25.0603377802,20230731
856,北鑫食品商行,65005592,新北市三峽區介壽路一段402號1樓,47986970,288765.37,2758168.5099999998,121.3838271557,24.9308081151,20230731
857,展裕國際有限公司二廠,65005614,新北市中和區中正路756號3樓,53726925,299000.01,2765764.6600000001,121.4854296707,24.9990915031,20230731
858,欣隆食品有限公司南陽廠,65005615,新北市汐止區南陽街121巷19號1樓,27374136,313063.28,2772675,121.6250609001,25.0609568547,20230731
859,鮮享股份有限公司二廠,65005640,新北市汐止區大同路1段276號6樓,54848257,314000.12,2772274.7000000002,121.6343274358,25.0573036823,20230731
860,鼎裕屋食品股份有限公司,65005648,新北市泰山區新北大道6段385號1樓,24694760,292565.05,2769426.9199999999,121.4217946875,25.0323491912,20230731
861,甄香食品行,65005665,新北市土城區亞洲路32巷16號(1樓),26536942,293980.35,2763041.9100000001,121.4356158572,24.9746641053,20230731
862,建泰食品有限公司,65005680,新北市土城區日新街37巷3號,54013609,294696.48,2764522.04,121.4427566625,24.9880059764,20230731
863,德斯丹有限公司,65005683,新北市新莊區五權一路5號6樓之6,42646116,296199.43,2773185.1800000002,121.4579345081,25.066172262,20230731
864,龍信食品股份有限公司,65005696,新北市中和區立德街120號4樓,54737674,299149.21,2766832.1499999999,121.4869457584,25.0087240677,20230731
865,湘鄉食品有限公司福德二廠,65005725,新北市汐止區福德一路405巷8、10號(1樓),12745672,313311.86,2772536.1800000002,121.6275182342,25.0596932889,20230731
866,家陵企業有限公司,65005729,新北市新莊區五權一路5號3樓之7,23500560,296199.43,2773185.1800000002,121.4579345081,25.066172262,20230731
867,路易莎職人咖啡股份有限公司(三重廠),65005734,新北市三重區中興北街177、179號(7樓),54857699,297329.07,2772086.1600000001,121.4690935176,25.0562153948,20230731
868,士峯食品有限公司(寶興廠),65005748,新北市新店區寶興路60巷4號1樓,86946630,305511.95,2762783.3100000001,121.5498197673,24.97195142,20230731
869,滿意油飯有限公司,65005754,新北市新店區寶興路60巷32號1樓,28559028,305403.2,2762760.1600000001,121.5487418178,24.9717463827,20230731
870,台灣安亞生物科技股份有限公司,65005797,新北市新店區寶橋路235巷123號4樓,24761211,305608.51,2764041.98,121.5508267442,24.9833111788,20230731
871,國鼎生物科技股份有限公司淡水六廠,65005837,新北市淡水區下圭柔山71之2號,80280616,294931.61,2788552.2400000002,121.4458714887,25.2049434603,20230731
872,高坑有限公司(樹林廠),65005849,新北市樹林區中華路379巷19弄1號(2.3.4樓),89401366,291777.3,2763492.7400000002,121.4138092324,24.9787965028,20230731
873,湛盧實業股份有限公司,65005854,新北市深坑區北深路3段270巷16號4樓之5,28187097,310475.53,2766572.2000000002,121.5991454915,25.0059675013,20230731
874,煌翔貿易有限公司,65005856,新北市三重區光復路2段88巷26號1樓、夾層及2樓,24703199,297507.4,2772215.2000000002,121.4708654056,25.0573747479,20230731
875,宥信食品有限公司五工廠,65005881,新北市五股區五工二路105號(1樓),16352395,296128.18,2773406.4300000002,121.4572356527,25.0681718881,20230731
876,福潤食品股份有限公司,65005883,新北市蘆洲區國道路二段1巷52號4樓,7488110,297885.19,2773952.8799999999,121.4746701902,25.0730506423,20230731
877,哈肯舖股份有限公司二廠,65005885,新北市新店區寶興路45巷3號3樓,29036421,305515.65,2762990.6099999999,121.5498647675,24.9738228012,20230731
878,鮮機食品生技股份有限公司林口廠,65005890,新北市林口區粉寮路2段20號,53679161,290625.42,2775368.46,121.4027498135,25.0860431773,20230731
879,普光傳統豆腐店,T6500641,新北市新店區德安里車子路122之2號,21510177,301165.14,2760497.7000000002,121.5066835514,24.9514695772,20230731
880,圓順科化有限公司,65005930,新北市汐止區大同路3段196之1號6樓,13125952,317997.78,2774086.8900000001,121.6740370921,25.0734890781,20230731
881,洺鈞畜產科技股份有限公司,65005932,新北市新莊區五權一路5號4樓之6,52530347,296199.43,2773185.1800000002,121.4579345081,25.066172262,20230731
